Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcdgu089,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu090,drug_use,,text,For how many months did you use downers that much?,,MONTHS,number,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu091,drug_use,,dropdown,How old were you when you first used downers?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
cdgu31a,drug_use,,descriptive,"How old were you when you first used downers regularly, that is at least three times a week?",,,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu092,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu093,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
cdgu31,drug_use,,descriptive,"
CURRENT FREQUENCY
",,,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu094,drug_use,,radio,How often do you usually use downers?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,LV,NA,,NA,NA
cdgu32,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using downers?",,,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu095,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu096,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu097,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
cdgu33,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,,NA,NA
dcdgu098,drug_use,,radio,Were you ever taken to the emergency room because you could not be woken up?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu098,NA,NA
dcdgu099,drug_use,,radio,Did you ever become unconscious due to sedative use?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu080] = '2' or [dcdgu080] = '3' or [dcdgu080] = '4',,,NA,dcdgu098,NA,NA
cdgu34,drug_use,,descriptive,"

NARCOTICS/OPIATES/RX OVERUSE (HEROIN, OXYCOTIN, PERCOCET)
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu100,drug_use,,radio,"Have you ever taken heroin, morphine, darvon, opium, codeine, Demerol, percodan, dilaudid, talwin, or a similar narcotic either without a doctor's prescription or more than was prescribed?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu35,drug_use,,descriptive,"
INTERVIEWER: If respondent is positive for any drugs, go to Symptoms (Abuse/Dependence).
",,,,NA,NA,NA,[dcdgu100] = '0',,,NA,,NA,NA
dcdgu101,drug_use,,notes,Which did you use?,,,,NA,NA,NA,[dcdgu100] = '1',,LH,NA,,NA,NA
dcdgu102,drug_use,,radio,Were they prescribed by a physician?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu100] = '1',,RH,NA,,NA,NA
dcdgu103,drug_use,,radio,Did you take them more often or take more pills than prescribed?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu100] = '1',,RH,NA,,NA,NA
dcdgu104,drug_use,,radio,"When you used narcotics the most, how much did you use them?","1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu100] = '1',,LV,NA,,NA,NA
dcdgu105,drug_use,,notes,"How did you take them? 
PROBE: IV/Injection Use
",,,,NA,NA,NA,[dcdgu100] = '1',,LH,NA,,NA,NA
dcdgu106,drug_use,,dropdown,How old were you then?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu107,drug_use,,text,For how many months did you use narcotics that much?,,MONTHS,number,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu108,drug_use,,dropdown,How old were you when you first used narcotics?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
cdgu36a,drug_use,,descriptive,"How old were you when you first used illegally obtained narcotics regularly, that is at least three times a week?",,,,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu109,drug_use,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu110,drug_use,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
cdgu36,drug_use,,descriptive,"
CURRENT FREQUENCY
",,,,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu111,drug_use,,radio,How often do you usually use narcotics?,"1, Tried fewer than 10 times | 2, Less than once a week | 3, Once or twice a week | 4, Three to five times a week | 5, Almost every day | 6, Two to three times a day | 7, More than three times daily | 9, Unknown",,,NA,NA,NA,[dcdgu100] = '1',,LV,NA,,NA,NA
cdgu37,drug_use,,descriptive,"
If past use but no current use:
 When did you stop using narcotics?",,,,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu112,drug_use,,text,N of Weeks,,WEEKS,number,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu113,drug_use,,text,N of Months,,MONTHS,number,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu114,drug_use,,text,N of Years,,YEARS,number,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
cdgu38,drug_use,,descriptive,"
CONSEQUENCES
",,,,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
dcdgu115,drug_use,,radio,"When you have been using narcotics, have you gotten into trouble with the law, or been arrested?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu100] = '1',,,NA,dcdgu115,NA,NA
dcdgu116,drug_use,,radio,"When you have been using narcotics, have you found yourself spending more time with other friends who use them rather than with friends who don't?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu100] = '1',,,NA,dcdgu115,NA,NA
dcdgu117,drug_use,,text,Are you in a methadone program? For how many months all together have you been taking legally prescribed methadone in a methadone program?,,MONTHS,number,NA,NA,NA,[dcdgu100] = '1',,,NA,,NA,NA
cdgu39a,drug_use,,descriptive,"

PSYCHOACTIVE SUBSTANCE ABUSE AND DEPENDENCE

DIRECTIONS: Going back to when you were using drugs the most (or, if current  - when you use drugs - fill in the blank, type of drug(s) the most), please answer the following questions:

",,,,NA,NA,NA,,,,NA,,NA,NA
cdgu39,drug_use,,descriptive,"
SYMPTOMS: ABUSE/DEPENDENCE


ABUSE

Did your drug ever cause you to:",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu118,drug_use,,radio,"Have problems at home, work or school?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu118,NA,NA
dcdgu119,drug_use,,radio,Have problems at school like getting in trouble or suspended?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu118,NA,NA
dcdgu120,drug_use,,radio,Have lower grades at school or fail classes?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu118,NA,NA
dcdgu121,drug_use,,radio,Get into physical fights?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu118,NA,NA
dcdgu122,drug_use,,radio,Lose friends?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcdgu118,NA,NA
dcdgu123,drug_use,,radio,Did you continue to use drugs even though you knew it caused you any of these problems?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu118] = '1' or [dcdgu119] = '1' or [dcdgu120] = '1' or [dcdgu121] = '1'  or [dcdgu122] = '1',,,NA,dcdgu118,NA,NA
dcdgu124,drug_use,,dropdown,How old were you the first time you...?,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu118] = '1' or [dcdgu119] = '1' or [dcdgu120] = '1' or [dcdgu121] = '1'  or [dcdgu122] = '1',,,NA,,NA,NA
dcdgu125,drug_use,,radio,Did you miss school to do drugs or because you were high?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu40,drug_use,,descriptive,With which drug(s) has that happened?  How many times?,,,,NA,NA,NA,[dcdgu125] = '1',,,NA,,NA,NA
dcdgu126,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu127,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu128,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu129,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu130,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu131,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu132,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu125] = '1',,,NA,dcdgu126,NA,NA
dcdgu133,drug_use,,radio,Did you go to school right after you had been using drugs or did you use drugs while you were at school?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu41,drug_use,,descriptive,With which drug(s) has that happened?  How many times?,,,,NA,NA,NA,[dcdgu133] = '1',,,NA,,NA,NA
dcdgu134,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu135,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu136,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu137,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu138,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu139,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu140,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu133] = '1',,,NA,dcdgu134,NA,NA
dcdgu141,drug_use,,radio,Did you use drugs before you did something important or while you were doing something important- like babysitting or working?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu42,drug_use,,descriptive,With which drug(s) has that happened?  How many times?,,,,NA,NA,NA,[dcdgu141] = '1',,,NA,,NA,NA
dcdgu142,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu143,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu144,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu145,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu146,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu147,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu148,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu141] = '1',,,NA,dcdgu142,NA,NA
dcdgu149,drug_use,,radio,Have you ever been arrested because you had gotten into trouble with the police or you were high or had been using drugs?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
dcdgu150,drug_use,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcdgu149] = '1',,,NA,,NA,NA
cdgu43,drug_use,,descriptive,With which drug(s) has that happened?  How many times?,,,,NA,NA,NA,[dcdgu149] = '1',,,NA,,NA,NA
dcdgu151,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu152,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu153,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu154,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu155,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu156,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu157,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu149] = '1',,,NA,dcdgu151,NA,NA
dcdgu158,drug_use,,radio,"Have you been using drugs in a situation where you could get hurt - like when using knives, riding a bike, crossing against traffic, swimming, or driving in a car?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu44,drug_use,,descriptive,With which drug(s) has that happened?  How many times?,,,,NA,NA,NA,[dcdgu158] = '1',,,NA,,NA,NA
dcdgu159,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu160,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu161,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu162,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu163,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu164,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu165,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu158] = '1',,,NA,dcdgu159,NA,NA
dcdgu166,drug_use,,radio,Did you actually get hurt in any of these situations?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu158] = '1',,RH,NA,,NA,NA
dcdgu167,drug_use,,notes,Explain,,,,NA,NA,NA,[dcdgu158] = '1',,LH,NA,,NA,NA
dcdgu168,drug_use,,radio,Have you used drugs with alcohol or while taking medications or pills that you knew were dangerous to mix with drugs?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu45,drug_use,,descriptive,"
INTERVIEWER: If no to all Abuse questions and never used any substance more than once a week, END Drug section.
",,,,NA,NA,NA,[dcdgu118] = '0' and [dcdgu119] = '0' and [dcdgu120] = '0' and [dcdgu121] = '0' and [dcdgu122] = '0' and  [dcdgu125] = '0' and  [dcdgu133] = '0' and  [dcdgu141] = '0' and  [dcdgu149] = '0' and  [dcdgu158] = '0' and  [dcdgu168] = '0',,,NA,,NA,NA
cdgu46,drug_use,,descriptive,"
SYMPTOMS: DEPENDENCE


Substance often taken in larger amounts or over a longer period than peron intended:</div
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu169,drug_use,,radio,"a. Have you ever found that once you started using drugs, you ended up using more or longer than you intended?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu47,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Persistent Desire.
",,,,NA,NA,NA,[dcdgu169] = '0',,,NA,,NA,NA
cdgu47a,drug_use,,descriptive,b. With which drugs has that happened?  Has this happened just once or twice or has it happened more than that (see below)?,,,,NA,NA,NA,[dcdgu169] = '1',,,NA,,NA,NA
dcdgu170,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
dcdgu171,drug_use,,radio,Solvents/Inhalants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
dcdgu172,drug_use,,radio,Hallucinogens,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
dcdgu173,drug_use,,radio,Stimulants,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
dcdgu174,drug_use,,radio,Cocaine,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
dcdgu175,drug_use,,radio,Sedatives,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
dcdgu176,drug_use,,radio,Narcotics,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu169] = '1',,,NA,dcdgu170,NA,NA
cdgu48,drug_use,,descriptive,"
Persistent desire or one or more unsuccessful efforts to cut down or control substance abuse:
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu177,drug_use,,radio,a. Have you cut back or limited use of drugs? Did you want to?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu49,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to A Great Deal of Time.
",,,,NA,NA,NA,[dcdgu177] = '0',,,NA,,NA,NA
cdgu49a,drug_use,,descriptive,b. With which drugs?,,,,NA,NA,NA,[dcdgu177] = '1',,,NA,,NA,NA
dcdgu178,drug_use,,radio,Marijuana,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu179,drug_use,,radio,Solvents/Inhalants,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu180,drug_use,,radio,Hallucinogens,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu181,drug_use,,radio,Stimulants,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu182,drug_use,,radio,Cocaine,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu183,drug_use,,radio,Sedatives,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu184,drug_use,,radio,Narcotics,"0, Never| 1, Cut back first try|2, Went back",,,NA,NA,NA,[dcdgu177] = '1',,,NA,dcdgu178,NA,NA
dcdgu185,drug_use,,radio,"c. After the first time you cut back, did you go back to using so much again?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu177] = '1',,RH,NA,,NA,NA
cdgu50a,drug_use,,descriptive,"
A great deal of time spent in activities to get the substance, taking the substance, or recovering from its effects:
",,,,NA,NA,NA,,,,NA,,NA,NA
dcdgu186,drug_use,,radio,a. Have you ever spent a lot of time thinking about drugs or making sure you had them around?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,RH,NA,,NA,NA
cdgu50,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Frequent Intoxicated and Withdrawal Symptoms.
",,,,NA,NA,NA,[dcdgu186] = '0',,,NA,,NA,NA
cdgu51,drug_use,,descriptive,b. With which has that happened?,,,,NA,NA,NA,[dcdgu186] = '1',,,NA,,NA,NA
dcdgu187,drug_use,,radio,Marijuana,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu188,drug_use,,radio,Solvents/Inhalants,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu189,drug_use,,radio,Hallucinogens,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu190,drug_use,,radio,Stimulants,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu191,drug_use,,radio,Cocaine,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu192,drug_use,,radio,Sedatives,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu193,drug_use,,radio,Narcotics,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcdgu186] = '1',,,NA,dcdgu188,NA,NA
dcdgu194,drug_use,,radio,"
Frequent intoxication with withdrawal symptoms when expected to fulfill major role obligations at work, school, or home:

a. Have you ever been high or sick from drugs when you were supposed to go to school, work, take care of responsibilities, or drive (not applicable for 12-15)?  Did you ever stay home because of being high, sick, or hung over?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcdgu195,drug_use,,radio,"
OR Recurrent use in situations in which use is physically hazardous:

b. Have you ever done anything reckless or dangerous while you were high?  Have you ever driven a car/boat/bike while you were high? (Probe for arrests, speeding tickets, DWI, etc.)  Have you ever done anything that put you or someone else in danger while you were on drugs?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
cdgu54,drug_use,,descriptive,"
INTERVIEWER: If no, SKIP to Important Social, Occupational.
",,,,NA,NA,NA,[dcdgu194] = '0' and [dcdgu195] = '0',,,NA,,NA,NA
cdgu55,drug_use,,descriptive,c. With which drugs has either of these things happened?  Has either of these things happened just once or twice or has it happened more than that? (see below),,,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,,NA,NA
dcdgu196,drug_use,,radio,Marijuana,"0, No| 1, Once | 2, Twice | 3, Three or more times",,,NA,NA,NA,[dcdgu194] = '1' or [dcdgu195] = '1',,,NA,dcdgu196,NA,NA
