Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
cscr42,screener,,descriptive,"
INTERMITTENT EXPLOSIVE DISORDER
",,,,NA,NA,NA,,,,NA,,NA,NA
dcscr103,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",radio,Have you ever had a time when you became so angry you could not control your temper and ended up hitting someone or breaking things?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr104,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",notes,"If yes, what did you do?",,,,NA,NA,NA,[dcscr103] = '1',,LH,NA,,NA,NA
cscr43,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",descriptive,"
INTERVIEWER: Use clinical judgement here to rate positively. The item broken should be something of value like a car window or punching holes in the wall, not minor things like breaking a pencil.
",,,,NA,NA,NA,[dcscr103] = '1',,,NA,,NA,NA
dcscr105,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",text,How many times has this happened?,,NUMBER OF TIMES,,NA,NA,NA,[dcscr103] = '1',,,NA,,NA,NA
dcscr106,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",notes,What set it off?,,,,NA,NA,NA,[dcscr103] = '1',,LH,NA,,NA,NA
cscr44,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",radio,"
INTERVIEWER: Was the reaction grossly out of proportion to the precipitating event?
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcscr103] = '1',,RH,NA,,NA,NA
dcscr107,screener,"
INTERMITTENT EXPLOSIVE DISORDER
",dropdown,How old were you when this happened the most?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr103] = '1',,RH,NA,,NA,NA
cscr46,screener,,descriptive,"
SUICIDE
",,,,NA,NA,NA,,,,NA,,NA,NA
dcscr108,screener,"
SUICIDE
",radio,Have you ever thought a lot about death or dying?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr108,NA,NA
dcscr109,screener,"
SUICIDE
",radio,Have you ever thought about killing yourself?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr108,NA,NA
cscr47,screener,"
SUICIDE
",descriptive,"
INTERVIEWER: If yes to either suicide probe, SKIP to suicide section and assess current risk level.
",,,,NA,NA,NA,[dcscr108] = '1' or [dcscr109] = '1',,,NA,,NA,NA
cscr48,screener,POST TRAUMATIC STRESS,descriptive,"


Now I'm going to ask you about upsetting things that sometimes happen to children or teenagers.",,,,NA,NA,NA,,,,NA,,NA,NA
dcscr110,screener,POST TRAUMATIC STRESS,radio,Have you ever been in a flood or a tornado or an earthquake or hurricane or some other natural disaster where you thought you were going to die or be seriously hurt?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr111,screener,POST TRAUMATIC STRESS,radio,Have you ever been in a situation where you thought you or someone close to you was going to be killed or be hurt very badly? (e.g. family violence),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr112,screener,POST TRAUMATIC STRESS,radio,Have you ever been attacked by somebody or badly beaten?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr113,screener,POST TRAUMATIC STRESS,radio,Have you ever been very upset by someone forcing you to do something sexual that you really didn't want to do?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr114,screener,POST TRAUMATIC STRESS,radio,Have you ever been attacked sexually or raped?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcscr113] = '1',,,NA,dcscr110,NA,NA
dcscr115,screener,POST TRAUMATIC STRESS,radio,Have you ever been threatened with a weapon?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr116,screener,POST TRAUMATIC STRESS,radio,Have you ever been in a bad accident?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr117,screener,POST TRAUMATIC STRESS,radio,"Other than television or at the movies, have you ever seen or heard somebody get killed or get hurt very badly or die?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
dcscr118,screener,POST TRAUMATIC STRESS,radio,Have you ever been very upset by seeing a dead body or by seeing pictures of the dead body of somebody you knew well?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcscr110,NA,NA
cscr50,screener,,descriptive,"
SUBSTANCE USE
",,,,NA,NA,NA,,,,NA,,NA,NA
cscr51,screener,"
SUBSTANCE USE
",descriptive,Have you ever used any of the following:,,,,NA,NA,NA,,,,NA,,NA,NA
dcscr119,screener,"
SUBSTANCE USE
",radio,Tobacco- like cigarettes or chewing tobacco: Ever used,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr120,screener,"
SUBSTANCE USE
",dropdown,Tobacco: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr119] = '1',,,NA,,NA,NA
dcscr121,screener,"
SUBSTANCE USE
",radio,"Caffeine- like coffee, tea, or soda (1x month or more to complete section): Ever used","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr122,screener,"
SUBSTANCE USE
",dropdown,Caffeine: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr121] = '1',,,NA,,NA,NA
dcscr123,screener,"
SUBSTANCE USE
",radio,"Alcohol- lilke beer, wine, or liquor: Ever used","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr124,screener,"
SUBSTANCE USE
",dropdown,Alcohol: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr123] = '1',,,NA,,NA,NA
dcscr125,screener,"
SUBSTANCE USE
",radio,Cannabis- like marijuana: Ever used,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr126,screener,"
SUBSTANCE USE
",dropdown,Cannabis: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr125] = '1',,,NA,,NA,NA
dcscr127,screener,"
SUBSTANCE USE
",radio,Inhalants- like sniffing glue or paint: Ever used,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr128,screener,"
SUBSTANCE USE
",dropdown,Inhalants: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr127] = '1',,,NA,,NA,NA
dcscr129,screener,"
SUBSTANCE USE
",radio,LSD/Hallucinogens- like mushrooms or acid: Ever used,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr130,screener,"
SUBSTANCE USE
",dropdown,LSD/Hallucinogens: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr129] = '1',,,NA,,NA,NA
dcscr131,screener,"
SUBSTANCE USE
",radio,"Stimulants- like diet pills to get high, ecstasy, crystal meth: Ever used","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr132,screener,"
SUBSTANCE USE
",dropdown,Stimulants: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr131] = '1',,,NA,,NA,NA
dcscr133,screener,"
SUBSTANCE USE
",radio,"Cocaine- crack, powder, crank: Ever used","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr134,screener,"
SUBSTANCE USE
",dropdown,Cocaine: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr133] = '1',,,NA,,NA,NA
dcscr135,screener,"
SUBSTANCE USE
",radio,"Sedatives- like ""downers"" (valium): Ever used","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr136,screener,"
SUBSTANCE USE
",dropdown,Sedatives: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr135] = '1',,,NA,,NA,NA
dcscr137,screener,"
SUBSTANCE USE
",radio,"Opiates- like heroin, oxycontin, percocet: Ever used","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr138,screener,"
SUBSTANCE USE
",dropdown,Opiates: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr137] = '1',,,NA,,NA,NA
dcscr139,screener,"
SUBSTANCE USE
",radio,Steroids- to help improve your performance at sports or to get bigger: Ever used,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr140,screener,"
SUBSTANCE USE
",dropdown,Steroids: Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr139] = '1',,,NA,,NA,NA
dcscr141,screener,"
SUBSTANCE USE
",radio,"Have you ever taken more perscription medicine or over the counter medicine than you were supposed to, or used someone else's prescription medicine to get high? 


INTERVIEWER: If yes, get name of substance and code under appropriate section.
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr142,screener,"
SUBSTANCE USE
",text,Name of substance,,SUBSTANCE,,NA,NA,NA,[dcscr141] = '1',,,NA,,NA,NA
dcscr142a,screener,"
SUBSTANCE USE
",dropdown,Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr141] = '1',,,NA,,NA,NA
dcscr143,screener,"
SUBSTANCE USE
",radio,"Have you ever felt like you got hooked on presciption or over the counter medicine? 


INTERVIEWER: If yes, get name of substance and code under appropriate section.
","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr144,screener,"
SUBSTANCE USE
",text,Name of substance,,SUBSTANCE,,NA,NA,NA,[dcscr143] = '1',,,NA,,NA,NA
dcscr144a,screener,"
SUBSTANCE USE
",dropdown,Age when used the most,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcscr143] = '1',,,NA,,NA,NA
cscr53,screener,,descriptive,"
SUBSTANCE USE: TOBACCO
",,,,NA,NA,NA,,,,NA,,NA,NA
dcscr145,screener,"
SUBSTANCE USE: TOBACCO
",radio,"Have you ever smoked a cigarette, cigar, pipe or other tobacco product, even a single puff?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr146,screener,"
SUBSTANCE USE: TOBACCO
",checkbox,What is the reason(s) that you never smoked or used tobacco?,"1, Never had opportunity | 2, Never interested | 3, Didn't like smell | 4, Exposure to smoke from parents or other family members | 5, Concern about health risks | 6, Religious or cultural beliefs | 7, Parents told child not to smoke | 8, Not legal | 9, Unknown | 10, Other",,,NA,NA,NA,[dcscr145] = '0',,LV,NA,,NA,NA
dcscr148,screener,"
SUBSTANCE USE: TOBACCO
",notes,What is the reason(s) that you never smoked or used tobacco? Other 1,,,,NA,NA,NA,[dcscr146] = '10',,LH,NA,,NA,NA
dcscr149,screener,"
SUBSTANCE USE: TOBACCO
",notes,What is the reason(s) that you never smoked or used tobacco? Other 2,,,,NA,NA,NA,[dcscr146] = '10',,LH,NA,,NA,NA
cscr54,screener,,descriptive,"
OTHER DISORDERS
",,,,NA,NA,NA,,,,NA,,NA,NA
dcscr150,screener,"
OTHER DISORDERS
",radio,Was there ever a time when you or someone else thought you needed help or treatment for any problems we haven't discussed?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,LH,NA,,NA,NA
dcscr151,screener,"
OTHER DISORDERS
",notes,Describe,,,,NA,NA,NA,[dcscr150] = '1',,LH,NA,,NA,NA
cscr_end,screener,,descriptive,"
INTERVIEWER: END Screener section.
",,,,NA,NA,NA,,,,NA,,NA,NA
