Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcalc107,alcohol_abusedependence,,radio,"Did anyone, like a teacher or family member, suggest that you get help for (list symptoms)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc106,NA,NA
dcalc108,alcohol_abusedependence,,radio,"Did you ever go to see a doctor, psychologist, nurse, social worker, school counselor, minister/priest or other professional to get help for (list symptoms)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcalc106,NA,NA
calc29a,alcohol_abusedependence,,descriptive,What kind of person/people did you get help from?,,,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
calc29,alcohol_abusedependence,,descriptive,"
Participant Card 13 (Professional/Treatment)
",,,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc109,alcohol_abusedependence,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc110,alcohol_abusedependence,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc111,alcohol_abusedependence,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc112,alcohol_abusedependence,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc113,alcohol_abusedependence,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc114,alcohol_abusedependence,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
calc30a,alcohol_abusedependence,,descriptive,"
If from multiple people:
 Who did you get help from the first time?",,,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc115,alcohol_abusedependence,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc116,alcohol_abusedependence,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc117,alcohol_abusedependence,,text,Specify (Code),,CODE RESPONSE,number,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc118,alcohol_abusedependence,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc119,alcohol_abusedependence,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc108] = '1',,RH,NA,,NA,NA
dcalc120,alcohol_abusedependence,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcalc119] = '0',,,NA,,NA,NA
dcalc121,alcohol_abusedependence,,notes,"What did the professional(s) (doctors) say was the problem? (diagnoses given)?
List:     
",,,,NA,NA,NA,[dcalc108] = '1',,LH,NA,,NA,NA
calc30,alcohol_abusedependence,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,NA,NA,NA,[dcalc108] = '1',,,NA,,NA,NA
dcalc122,alcohol_abusedependence,,radio,Out-patient (Going to an office to see someone or participating in group treatment not in a hospital),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc108] = '1',,,NA,dcalc122,NA,NA
dcalc123,alcohol_abusedependence,,radio,In-patient (Residential/hospital),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc108] = '1',,,NA,dcalc122,NA,NA
dcalc124,alcohol_abusedependence,,radio,Other,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc108] = '1',,,NA,dcalc122,NA,NA
dcalc125,alcohol_abusedependence,,notes,Specify (Other),,,,NA,NA,NA,[dcalc124] = '1',,LH,NA,,NA,NA
dcalc126,alcohol_abusedependence,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcalc108] = '1',,RH,NA,,NA,NA
dcalc127,alcohol_abusedependence,,descriptive,"
Participant Card 9 (Medications)
",,,,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc128,alcohol_abusedependence,,text,Specify (Medication 1),,MEDICATION,,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc129,alcohol_abusedependence,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc130,alcohol_abusedependence,,text,Specify (Medication 2),,MEDICATION,,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc131,alcohol_abusedependence,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc132,alcohol_abusedependence,,text,Specify (Medication 3),,MEDICATION,,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc133,alcohol_abusedependence,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc134,alcohol_abusedependence,,text,Specify (Medication 4),,MEDICATION,,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
dcalc135,alcohol_abusedependence,,text,Specify (Code 4),,CODE RESPONSE,number,NA,NA,NA,[dcalc126] = '1',,,NA,,NA,NA
calc_end,alcohol_abusedependence,,descriptive,"
INTERVIEWER: END Alcohol section.
",,,,NA,NA,NA,,,,NA,,NA,NA
