Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
dcadd060,attention_deficit_hyperactivity_disorder,,dropdown,"
INTERVIEWER: What number describes how impaired the participant was during the episode?
","0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",GLOBAL IMPAIRMENT,autocomplete,0,10,NA,,,,NA,,NA,NA
cadd40,attention_deficit_hyperactivity_disorder,,descriptive,"
HELP-SEEKING TREATMENT
",,,,NA,NA,NA,,,,NA,,NA,NA
dcadd061,attention_deficit_hyperactivity_disorder,,radio,"Did anyone, like a teacher or family member, suggest that you get help for (list behaviors/feelings)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcadd061,NA,NA
dcadd062,attention_deficit_hyperactivity_disorder,,radio,Were you placed in special classes at school because of your (list symptoms)?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcadd061,NA,NA
dcadd063,attention_deficit_hyperactivity_disorder,,radio,"Did you ever go to see a doctor, nurse, psychologist, social worker, school counselor, minister/priest or other professional to get help for (list behaviors/feelings)?","0, No | 1, Yes | 9, Unk",,,NA,NA,NA,,,,NA,dcadd061,NA,NA
cadd41,attention_deficit_hyperactivity_disorder,,descriptive,What kind of person/people did you get help from?,,,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
cadd41a,attention_deficit_hyperactivity_disorder,,descriptive,"
Participant Card 13 (Professional/Treatment)
",,,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd064,attention_deficit_hyperactivity_disorder,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd065,attention_deficit_hyperactivity_disorder,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd066,attention_deficit_hyperactivity_disorder,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd067,attention_deficit_hyperactivity_disorder,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd068,attention_deficit_hyperactivity_disorder,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd069,attention_deficit_hyperactivity_disorder,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
cadd42,attention_deficit_hyperactivity_disorder,,descriptive,"
If from multiple people:
 Who did you get help from the first time?",,,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd070,attention_deficit_hyperactivity_disorder,,radio,N/A,"7, N/A",,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd071,attention_deficit_hyperactivity_disorder,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd072,attention_deficit_hyperactivity_disorder,,text,Specify (Code),,CODE RESPONSE,number,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd073,attention_deficit_hyperactivity_disorder,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd074,attention_deficit_hyperactivity_disorder,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd063] = '1',,RH,NA,,NA,NA
dcadd075,attention_deficit_hyperactivity_disorder,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,NA,NA,NA,[dcadd074] = '0',,,NA,,NA,NA
dcadd076,attention_deficit_hyperactivity_disorder,,notes,What did the professional(s) (doctors) say was the problem that you had  (diagnoses given)? List:,,,,NA,NA,NA,[dcadd063] = '1',,LH,NA,,NA,NA
cadd43,attention_deficit_hyperactivity_disorder,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,NA,NA,NA,[dcadd063] = '1',,,NA,,NA,NA
dcadd077,attention_deficit_hyperactivity_disorder,,radio,Out-patient (Seeing someone in an office),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd063] = '1',,,NA,dcadd077,NA,NA
dcadd078,attention_deficit_hyperactivity_disorder,,radio,In-patient (Staying in a hospital or a residential program),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd063] = '1',,,NA,dcadd077,NA,NA
dcadd079,attention_deficit_hyperactivity_disorder,,radio,Special classes at school (IEP etc),"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd063] = '1',,,NA,dcadd077,NA,NA
dcadd080,attention_deficit_hyperactivity_disorder,,radio,Other,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd063] = '1',,,NA,dcadd077,NA,NA
dcadd081,attention_deficit_hyperactivity_disorder,,notes,Specify (Other),,,,NA,NA,NA,[dcadd080] = '1',,LH,NA,,NA,NA
dcadd082,attention_deficit_hyperactivity_disorder,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,NA,NA,NA,[dcadd063] = '1',,RH,NA,,NA,NA
cadd44,attention_deficit_hyperactivity_disorder,,descriptive,"
Participant Card 9 (Medications)
",,,,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd083,attention_deficit_hyperactivity_disorder,,text,Specify (Medication 1),,MEDICATION,,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd084,attention_deficit_hyperactivity_disorder,,text,Specify (Code 1),,CODE RESPONSE,number,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd085,attention_deficit_hyperactivity_disorder,,text,Specify (Medication 2),,MEDICATION,,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd086,attention_deficit_hyperactivity_disorder,,text,Specify (Code 2),,CODE RESPONSE,number,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd087,attention_deficit_hyperactivity_disorder,,text,Specify (Medication 3),,MEDICATION,,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd088,attention_deficit_hyperactivity_disorder,,text,Specify (Code 3),,CODE RESPONSE,number,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd089,attention_deficit_hyperactivity_disorder,,text,Specify (Medication 4),,MEDICATION,,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
dcadd090,attention_deficit_hyperactivity_disorder,,text,Specify (Code 4),,CODE RESPONSE,number,NA,NA,NA,[dcadd082] = '1',,,NA,,NA,NA
cadd_end,attention_deficit_hyperactivity_disorder,,descriptive,"
INTERVIEWER: END Attention Deficit Hyperactivity Disorder section.
",,,,NA,NA,NA,,,,NA,,NA,NA
